"","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_status","tenure(in_days)","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month","average_total_payment_3_month","average_total_payment_6_month","average_total_payment_1_year","sum_total_payment_1_month","sum_total_payment_3_month","sum_total_payment_6_month","sum_total_payment_1_year","average_standard_payment_1_month","average_standard_payment_3_month","average_standard_payment_6_month","average_standard_payment_1_year","sum_standard_payment_1_month","sum_standard_payment_3_month","sum_standard_payment_6_month","sum_standard_payment_1_year","average_non_standard_payment_1_month","average_non_standard_payment_3_month","average_non_standard_payment_6_month","average_non_standard_payment_1_year","sum_non_standard_payment_1_month","sum_non_standard_payment_3_month","sum_non_standard_payment_6_month","sum_non_standard_payment_1_year","average_jobs_1_month","average_jobs_3_month","average_jobs_6_month","average_jobs_1_year","total_jobs_1_month","total_jobs_3_month","total_jobs_6_month","total_jobs_1_year","average_satisfaction_1_month","average_satisfaction_3_month","average_satisfaction_6_month","average_satisfaction_1_year","Tenure(in_categories)","churn_status"
"72",1,100,1,2,1,15,0,0,2,2,0,0,698,698,0,0,1396,1396,0,0,698,698,0,0,1396,1396,0,0,0,0,0,0,0,0,0,0,15,15,0,0,30,30,0.5,0.5,0.5,0.5,2,0
"73",1,100,1,1,1,245,16,55,114,151,558.3125,561.290909090909,555.745614035088,564.854304635762,8933,30871,63355,85293,546.25,553.454545454545,549.877192982456,560.423841059603,8740,30440,62686,84624,12.0625,7.83636363636364,5.86842105263158,4.43046357615894,193,431,669,669,15.1875,16.6545454545455,17.2280701754386,17.4172185430464,243,916,1964,2630,0.5,0.5,0.5,0.5,3,0
"74",1,100,1,2,1,245,18,50,84,113,479.555555555556,447.2,452.154761904762,463.566371681416,8632,22360,37981,52383,479.555555555556,447.2,451.702380952381,463.230088495575,8632,22360,37943,52345,0,0,0.452380952380952,0.336283185840708,0,0,38,38,14.8333333333333,16.16,15.9761904761905,16.7345132743363,267,808,1342,1891,0.5,0.5,0.5,0.5,3,0
"75",1,100,1,1,1,203,0,1,7,28,0,446,641.142857142857,590.285714285714,0,446,4488,16528,0,446,532.857142857143,563.214285714286,0,446,3730,15770,0,0,108.285714285714,27.0714285714286,0,0,758,758,0,14,19.2857142857143,18.5357142857143,0,14,135,519,0.5,0.5,0.5,0.5,3,0
"76",1,100,1,2,1,2,0,0,0,2,0,0,0,879,0,0,0,1758,0,0,0,879,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,47,0.5,0.5,0.5,0.5,2,1
"77",1,100,1,2,1,245,17,60,115,148,756.470588235294,714.3,734.747826086956,755.378378378378,12860,42858,84496,111796,756.470588235294,710.8,732.921739130435,753.959459459459,12860,42648,84286,111586,0,3.5,1.82608695652174,1.41891891891892,0,210,210,210,11.8235294117647,13.7333333333333,13.8173913043478,13.9932432432432,201,824,1589,2071,0.5,0.5,0.5,0.5,3,0
"79",1,100,1,2,1,245,21,73,139,181,743.285714285714,704.232876712329,672.697841726619,647.60773480663,15609,51409,93505,117217,743.285714285714,704.232876712329,672.208633093525,647.232044198895,15609,51409,93437,117149,0,0,0.489208633093525,0.375690607734807,0,0,68,68,14.6190476190476,15.6986301369863,15.9640287769784,16.3977900552486,307,1146,2219,2968,0.5,0.5,0.5,0.5,3,0
"80",1,100,1,2,2,236,10,36,77,113,437.8,422.166666666667,447.532467532468,458.973451327434,4378,15198,34460,51864,437.8,418,440.25974025974,454.017699115044,4378,15048,33900,51304,0,4.16666666666667,7.27272727272727,4.95575221238938,0,150,560,560,15,14.6388888888889,15.038961038961,15.4336283185841,150,527,1158,1744,0.5,0.5,0.5,0.5,3,0
"81",1,100,1,2,1,244,21,65,120,156,526.115714285714,476.681230769231,591.255916666667,641.273782051282,11048.43,30984.28,70950.71,100038.71,526.115714285714,474.527384615385,590.08925,640.376346153846,11048.43,30844.28,70810.71,99898.71,0,2.15384615384615,1.16666666666667,0.897435897435897,0,140,140,140,14.047619047619,12.8461538461538,13.0166666666667,13.3782051282051,295,835,1562,2087,0.5,0.5,0.5,0.5,3,0
"82",1,100,1,1,2,111,0,0,29,68,0,0,630.19275862069,692.844411764706,0,0,18275.59,47113.42,0,0,624.805862068966,688.290882352941,0,0,18119.37,46803.78,0,0,5.38689655172414,4.55352941176471,0,0,156.22,309.64,0,0,9.03448275862069,10.7352941176471,0,0,262,730,0.5,0.5,0.55,0.617021276595745,4,1
"83",1,100,1,1,1,245,30,83,161,221,587.479,601.419156626506,638.38850931677,643.479592760181,17624.37,49917.79,102780.55,142208.99,547.339,586.910722891566,629.805900621118,637.100407239819,16420.17,48713.59,101398.75,140799.19,40.14,14.5084337349398,8.58260869565217,6.37918552036199,1204.2,1204.2,1381.8,1409.8,8.7,9.18072289156627,10.2732919254658,10.0995475113122,261,762,1654,2232,0.75,0.772727272727273,0.736434108527132,0.757062146892655,3,0
"84",1,0,3,2,1,143,0,17,87,87,0,596.418235294118,638.143793103448,638.143793103448,0,10139.11,55518.51,55518.51,0,596.418235294118,638.143793103448,638.143793103448,0,10139.11,55518.51,55518.51,0,0,0,0,0,0,0,0,0,7.35294117647059,7.2183908045977,7.2183908045977,0,125,628,628,0.5,0.5,0.5,0.5,4,0
"85",1,100,1,1,1,245,19,64,139,192,863.157894736842,1030.625,1176.69064748201,1286.04166666667,16400,65960,163560,246920,863.157894736842,1030.625,1176.69064748201,1286.04166666667,16400,65960,163560,246920,0,0,0,0,0,0,0,0,5.84210526315789,6.984375,8.26618705035971,9.24479166666667,111,447,1149,1775,0.866666666666667,0.818181818181818,0.760330578512397,0.715976331360947,3,0
"86",1,100,1,1,1,244,26,69,146,204,979.076923076923,904.086956521739,863.671232876712,864.421568627451,25456,62382,126096,176342,979.076923076923,904.086956521739,863.671232876712,864.421568627451,25456,62382,126096,176342,0,0,0,0,0,0,0,0,19.6923076923077,17.2608695652174,17.3219178082192,17.8088235294118,512,1191,2529,3633,0.458333333333333,0.545454545454545,0.524475524475524,0.474747474747475,3,0
"87",1,100,1,2,1,223,3,31,35,60,985.746666666667,660.556129032258,695.858,646.284166666667,2957.24,20477.24,24355.03,38777.05,985.746666666667,660.556129032258,669.388857142857,628.777166666667,2957.24,20477.24,23428.61,37726.63,0,0,26.4691428571429,17.507,0,0,926.42,1050.42,7.66666666666667,13.6774193548387,13.4571428571429,9.88333333333333,23,424,471,593,0.5,0.5,1,0.866666666666667,3,0
"88",1,100,1,2,1,200,0,4,5,14,0,455.5,536.84,1180.05714285714,0,1822,2684.2,16520.8,0,455.5,473.6,1157.47142857143,0,1822,2368,16204.6,0,0,63.24,22.5857142857143,0,0,316.2,316.2,0,7,6.8,4.28571428571429,0,28,34,60,0.5,0.5,0.5,1,3,0
"90",1,100,1,2,1,30,0,0,0,4,0,0,0,887.5,0,0,0,3550,0,0,0,799.5,0,0,0,3198,0,0,0,88,0,0,0,352,0,0,0,12.25,0,0,0,49,0.5,0.5,0.5,1,2,1
"91",1,100,1,2,2,240,12,51,94,126,473.333333333333,460.862745098039,478.170212765957,493.047619047619,5680,23504,44948,62124,473.333333333333,460.862745098039,477.765957446808,492.746031746032,5680,23504,44910,62086,0,0,0.404255319148936,0.301587301587302,0,0,38,38,15.75,16.921568627451,17.6276595744681,17.7063492063492,189,863,1657,2231,0.5,0.5,0.5,0.5,3,0
"92",1,100,1,1,1,203,0,17,53,98,0,620.824705882353,1052.7858490566,1142.89683673469,0,10554.02,55797.65,112003.89,0,620.824705882353,688.390754716981,729.410714285714,0,10554.02,36484.71,71482.25,0,0,364.395094339623,413.48612244898,0,0,19312.94,40521.64,0,8.64705882352941,8.15094339622642,8.23469387755102,0,147,432,807,0.5,0.875,0.75,0.779661016949153,3,0
"93",1,100,1,2,2,223,4,44,101,136,980.05,989.037727272727,961.039108910891,1007.69492647059,3920.2,43517.66,97064.95,137046.51,980.05,824.444545454546,780.843267326733,790.429485294118,3920.2,36275.56,78865.17,107498.41,0,164.593181818182,180.195841584158,217.265441176471,0,7242.1,18199.78,29548.1,12,10.2272727272727,10.5643564356436,10.5147058823529,48,450,1067,1430,0.75,0.810810810810811,0.835616438356164,0.841584158415842,3,0
"94",1,100,1,1,1,234,10,47,135,188,942,967.914893617021,1015.05185185185,1028.35106382979,9420,45492,137032,193330,912.6,950.382978723404,1001.0962962963,1014.27659574468,9126,44668,135148,190684,29.4,17.531914893617,13.9555555555556,14.0744680851064,294,824,1884,2646,13.3,14.2553191489362,14.8148148148148,14.9787234042553,133,670,2000,2816,0.4,0.422222222222222,0.526717557251908,0.548913043478261,3,0
"95",1,100,1,1,1,117,0,0,27,50,0,0,960.444444444444,1014.36,0,0,25932,50718,0,0,932.148148148148,994.76,0,0,25168,49738,0,0,28.2962962962963,19.6,0,0,764,980,0,0,14.3703703703704,15.86,0,0,388,793,0.5,0.5,0.461538461538462,0.530612244897959,4,1
"96",1,100,1,1,1,34,0,0,14,25,0,0,583.571428571429,606.48,0,0,8170,15162,0,0,583.571428571429,606.48,0,0,8170,15162,0,0,0,0,0,0,0,0,0,0,9.14285714285714,10.16,0,0,128,254,0.5,0.5,0.428571428571429,0.458333333333333,1,1
"97",1,100,1,1,1,245,18,54,105,138,537.777777777778,1286.59185185185,986.62819047619,923.448985507246,9680,69475.96,103595.96,127435.96,537.777777777778,1286.59185185185,986.62819047619,923.448985507246,9680,69475.96,103595.96,127435.96,0,0,0,0,0,0,0,0,8,9.81481481481481,9.74285714285714,9.8695652173913,144,530,1023,1362,0.705882352941177,0.76,0.76,0.772727272727273,3,0
"98",1,100,1,1,2,78,0,0,17,56,0,0,612.470588235294,766.785714285714,0,0,10412,42940,0,0,612.470588235294,766.785714285714,0,0,10412,42940,0,0,0,0,0,0,0,0,0,0,10.5882352941176,13.3571428571429,0,0,180,748,0.5,0.5,0.529411764705882,0.527272727272727,1,1
"99",1,100,1,1,1,244,26,58,58,73,194.743846153846,120.713448275862,120.713448275862,290.073698630137,5063.34,7001.38,7001.38,21175.38,168.897692307692,109.12724137931,109.12724137931,280.868219178082,4391.34,6329.38,6329.38,20503.38,25.8461538461538,11.5862068965517,11.5862068965517,9.20547945205479,672,672,672,672,8.65384615384615,9.98275862068965,9.98275862068965,10.9452054794521,225,579,579,799,1,0.892857142857143,0.892857142857143,0.813953488372093,3,0
"100",1,100,1,2,1,245,19,64,121,163,670.368421052632,580.75,572.917355371901,578.337423312883,12737,37168,69323,94269,654.578947368421,576.0625,568.884297520661,575.343558282209,12437,36868,68835,93781,15.7894736842105,4.6875,4.03305785123967,2.99386503067485,300,300,488,488,16.6842105263158,17.328125,17.7933884297521,18.0674846625767,317,1109,2153,2945,0.5,0.5,0.5,0.5,3,0
"101",1,100,1,2,1,245,19,63,123,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5263157894737,15.5238095238095,16.739837398374,16.9940119760479,276,978,2059,2838,0.5,0.5,0.5,0.5,3,0
"103",1,100,1,1,1,244,26,75,115,140,993.516923076923,1177.4744,974.506260869565,926.401571428571,25831.44,88310.58,112068.22,129696.22,992.547692307692,1175.84586666667,973.444173913044,925.529142857143,25806.24,88188.44,111946.08,129574.08,0.969230769230769,1.62853333333333,1.06208695652174,0.872428571428571,25.2,122.14,122.14,122.14,12.5384615384615,14.9333333333333,12.8260869565217,12.4142857142857,326,1120,1475,1738,0.625,0.676056338028169,0.642201834862385,0.634328358208955,3,0
"104",1,100,1,2,2,116,0,0,24,61,0,0,587.375,791.55737704918,0,0,14097,48285,0,0,587.375,791.55737704918,0,0,14097,48285,0,0,0,0,0,0,0,0,0,0,12.125,13.8688524590164,0,0,291,846,0.5,0.5,0.409090909090909,0.372881355932203,4,1
"105",1,100,1,2,1,142,11,35,61,61,698.416363636364,792.824,764.548524590164,764.548524590164,7682.58,27748.84,46637.46,46637.46,698.416363636364,792.824,764.548524590164,764.548524590164,7682.58,27748.84,46637.46,46637.46,0,0,0,0,0,0,0,0,18.7272727272727,16,17.9344262295082,17.9344262295082,206,560,1094,1094,0.5,0.5,0.5,0.5,4,0
"106",1,0,3,1,1,30,0,0,27,27,0,0,634,634,0,0,17118,17118,0,0,634,634,0,0,17118,17118,0,0,0,0,0,0,0,0,0,0,8,8,0,0,216,216,0.5,0.5,0.5,0.5,2,0
"107",1,100,1,1,1,193,0,1,7,8,0,936,780,750.75,0,936,5460,6006,0,936,780,750.75,0,936,5460,6006,0,0,0,0,0,0,0,0,0,12,11,10.875,0,12,77,87,0.5,1,0.428571428571429,0.5,3,0
"108",1,100,1,1,2,1,0,1,1,1,0,72,72,72,0,72,72,72,0,72,72,72,0,72,72,72,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.5,0.5,0.5,0.5,2,0
"109",1,0,4,2,1,244,21,58,120,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80952380952381,7.48275862068965,8.26666666666667,8.57594936708861,143,434,992,1355,0.894736842105263,0.773584905660377,0.675925925925926,0.659722222222222,3,0
"110",1,0,4,2,1,244,20,59,111,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,8.32203389830508,9.45045045045045,9.96376811594203,191,491,1049,1375,0.722222222222222,0.796296296296296,0.722772277227723,0.6796875,3,0
"111",1,100,1,1,2,214,0,1,33,72,0,8.13,947.114848484848,955.954861111111,0,8.13,31254.79,68828.75,0,8.13,766.719696969697,837.515972222222,0,8.13,25301.75,60301.15,0,0,180.395151515152,118.438888888889,0,0,5953.04,8527.6,0,1,12.2121212121212,12.5972222222222,0,1,403,907,0.5,0.5,0.875,0.847826086956522,3,0
"112",1,0,4,2,1,57,0,0,8,18,0,0,52.545,33.1388888888889,0,0,420.36,596.5,0,0,52.545,33.1388888888889,0,0,420.36,596.5,0,0,0,0,0,0,0,0,0,0,14.875,12.4444444444444,0,0,119,224,0.5,0.5,1,0.923076923076923,1,1
"113",1,0,4,2,1,51,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,143,0.5,0.5,0.5,0.461538461538462,1,1
"114",1,100,1,2,1,245,19,62,132,177,639.368421052632,615.048387096774,596.712121212121,601.310734463277,12148,38133,78766,106432,639.368421052632,603.274193548387,590.893939393939,596.971751412429,12148,37403,77998,105664,0,11.7741935483871,5.81818181818182,4.33898305084746,0,730,768,768,16.6842105263158,17.1451612903226,17.7878787878788,18.135593220339,317,1063,2348,3210,0.5,0.5,0.5,0.5,3,0
"115",1,100,1,2,2,121,0,4,12,12,0,508,496.5,496.5,0,2032,5958,5958,0,508,496.5,496.5,0,2032,5958,5958,0,0,0,0,0,0,0,0,0,14.25,17.1666666666667,17.1666666666667,0,57,206,206,0.5,0.5,0.5,0.5,4,0
"116",1,100,1,2,2,244,19,61,117,156,490.315789473684,471.819672131148,465.811965811966,470.423076923077,9316,28781,54500,73386,490.315789473684,470.590163934426,463.247863247863,468.5,9316,28706,54200,73086,0,1.22950819672131,2.56410256410256,1.92307692307692,0,75,300,300,15.0526315789474,16.1475409836066,16.6495726495727,16.3974358974359,286,985,1948,2558,0.5,0.5,0.5,0.5,3,0
"117",1,100,1,1,1,245,16,55,122,162,682.5,728.236363636364,750.270491803279,781.685185185185,10920,40053,91533,126633,682.5,728.236363636364,750.270491803279,781.685185185185,10920,40053,91533,126633,0,0,0,0,0,0,0,0,10.1875,11.2,11.7704918032787,12.0679012345679,163,616,1436,1955,0.375,0.472727272727273,0.453781512605042,0.423076923076923,3,0
"118",1,100,1,2,1,76,15,47,47,47,849.2,976.340425531915,976.340425531915,976.340425531915,12738,45888,45888,45888,790.4,939.702127659574,939.702127659574,939.702127659574,11856,44166,44166,44166,58.8,36.6382978723404,36.6382978723404,36.6382978723404,882,1722,1722,1722,12.5333333333333,14.7872340425532,14.7872340425532,14.7872340425532,188,695,695,695,0.4,0.318181818181818,0.318181818181818,0.318181818181818,1,0
"119",1,0,2,1,1,245,29,88,175,235,0,1.68181818181818,7.97714285714286,5.94042553191489,0,148,1396,1396,0,1.68181818181818,7.97714285714286,5.94042553191489,0,148,1396,1396,0,0,0,0,0,0,0,0,13.7241379310345,12.6363636363636,12.44,12.8723404255319,398,1112,2177,3025,0.724137931034483,0.752941176470588,0.707602339181287,0.714285714285714,3,0
"120",1,0,2,1,1,245,30,86,170,229,0,0,5.48235294117647,5.86899563318777,0,0,932,1344,0,0,5.48235294117647,5.86899563318777,0,0,932,1344,0,0,0,0,0,0,0,0,9.36666666666667,9.95348837209302,8.24705882352941,7.89956331877729,281,856,1402,1809,0.866666666666667,0.802325581395349,0.787878787878788,0.776255707762557,3,0
"121",1,0,2,2,1,245,28,84,169,227,0,0,0.307692307692308,0.229074889867841,0,0,52,52,0,0,0.307692307692308,0.229074889867841,0,0,52,52,0,0,0,0,0,0,0,0,3.75,4.10714285714286,4.18934911242604,4.16740088105727,105,345,708,946,0.956521739130435,0.881578947368421,0.902597402597403,0.907317073170732,3,0
"122",1,100,1,1,1,87,0,29,53,53,0,1839.85724137931,1484.5441509434,1484.5441509434,0,53355.86,78680.84,78680.84,0,1218.19931034483,918.963773584906,918.963773584906,0,35327.78,48705.08,48705.08,0,621.657931034483,565.580377358491,565.580377358491,0,18028.08,29975.76,29975.76,0,11.4137931034483,9.58490566037736,9.58490566037736,0,331,508,508,0.5,1,0.961538461538462,0.961538461538462,1,0
"123",1,100,1,1,1,245,13,29,48,65,303.692307692308,422.896551724138,546.875,612.553846153846,3948,12264,26250,39816,303.692307692308,422.896551724138,546.875,612.553846153846,3948,12264,26250,39816,0,0,0,0,0,0,0,0,4.38461538461539,5.75862068965517,7.3125,8.16923076923077,57,167,351,531,0.916666666666667,0.925925925925926,0.826086956521739,0.80952380952381,3,0
"124",1,100,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8,0.5,0.5,0.5,0.5,2,0
"125",1,100,1,2,1,1,0,0,1,1,0,0,658.8,658.8,0,0,658.8,658.8,0,0,658.8,658.8,0,0,658.8,658.8,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,11,0.5,0.5,0.5,0.5,2,0
"126",1,100,1,1,1,244,21,26,33,66,2059.57142857143,1970.77038461538,1878.79181818182,1429.41181818182,43251,51240.03,62000.13,94341.18,2010.74666666667,1930.11730769231,1846.76212121212,1340.30272727273,42225.68,50183.05,60943.15,88459.98,48.8247619047619,40.6530769230769,32.029696969697,89.1090909090909,1025.32,1056.98,1056.98,5881.2,10.4761904761905,10.2692307692308,9.48484848484848,10.2424242424242,220,267,313,676,0.9,0.916666666666667,0.928571428571429,0.78125,3,0
"127",1,100,1,1,1,245,24,77,143,195,1115.96916666667,1099.37077922078,1036.28972027972,978.44558974359,26783.26,84651.55,148189.43,190796.89,607.580833333333,735.231038961039,698.098391608392,726.446820512821,14581.94,56612.79,99828.07,141657.13,508.388333333333,364.13974025974,338.191328671329,251.998769230769,12201.32,28038.76,48361.36,49139.76,8.16666666666667,9.14285714285714,9.23076923076923,9.78974358974359,196,704,1320,1909,0.857142857142857,0.686274509803922,0.795918367346939,0.79020979020979,3,0
"128",1,100,1,2,1,243,15,47,96,134,496,594.042553191489,590,629.253731343284,7440,27920,56640,84320,496,594.042553191489,590,629.253731343284,7440,27920,56640,84320,0,0,0,0,0,0,0,0,9.53333333333333,10.063829787234,9.60416666666667,9.87313432835821,143,473,922,1323,0.636363636363636,0.675,0.725,0.711864406779661,3,0
"129",1,100,1,1,1,243,21,70,133,176,902.142857142857,992.975571428571,1008.43511278195,980.905397727273,18945,69508.29,134121.87,172639.35,899.742857142857,984.287857142857,999.953157894737,974.495738636364,18894.6,68900.15,132993.77,171511.25,2.4,8.68771428571429,8.48195488721804,6.40965909090909,50.4,608.14,1128.1,1128.1,10.9047619047619,12.0142857142857,11.812030075188,11.5852272727273,229,841,1571,2039,0.684210526315789,0.615384615384615,0.634146341463415,0.633540372670807,3,0
"130",1,100,1,2,1,245,24,59,140,195,957.767916666667,970.01779661017,922.001071428571,921.23441025641,22986.43,57231.05,129080.15,179640.71,949.30375,961.631694915254,911.889928571429,913.975128205128,22783.29,56736.27,127664.59,178225.15,8.46416666666667,8.38610169491525,10.1111428571429,7.25928205128205,203.14,494.78,1415.56,1415.56,9.20833333333333,9.54237288135593,9.29285714285714,9.33333333333333,221,563,1301,1820,0.857142857142857,0.745454545454545,0.723076923076923,0.744444444444444,3,0
"131",1,100,1,1,2,142,0,0,68,117,0,0,1174.98058823529,1204.40051282051,0,0,79898.68,140914.86,0,0,1174.98058823529,1204.40051282051,0,0,79898.68,140914.86,0,0,0,0,0,0,0,0,0,0,15.5294117647059,15.5470085470085,0,0,1056,1819,0.5,0.5,0.714285714285714,0.8,4,0
"132",1,100,1,1,1,245,25,53,118,166,1278.664,1075.42528301887,871.447796610169,823.206385542169,31966.6,56997.54,102830.84,136652.26,292.3784,492.424150943396,609.591355932203,637.067469879518,7309.46,26098.48,71931.78,105753.2,986.2856,583.001132075472,261.856440677966,186.138915662651,24657.14,30899.06,30899.06,30899.06,3.96,6.66037735849057,8.61864406779661,9.17469879518072,99,353,1017,1523,0.9,0.6875,0.6,0.616541353383459,3,0
"134",1,100,1,1,1,245,22,63,128,171,0,0,0,7.48538011695906,0,0,0,1280,0,0,0,7.48538011695906,0,0,0,1280,0,0,0,0,0,0,0,0,4.04545454545455,4.09523809523809,4.21875,4.69590643274854,89,258,540,803,0.866666666666667,0.844444444444444,0.813186813186813,0.763779527559055,3,0
"135",1,100,1,1,2,127,0,0,17,72,0,0,438.471764705882,571.627361111111,0,0,7454.02,41157.17,0,0,436.169411764706,571.08375,0,0,7414.88,41118.03,0,0,2.30235294117647,0.543611111111111,0,0,39.14,39.14,0,0,9.35294117647059,9.86111111111111,0,0,159,710,0.5,0.5,0.8,0.907407407407407,4,0
"136",1,100,1,2,2,126,0,0,57,111,0,0,812.059298245614,727.167837837838,0,0,46287.38,80715.63,0,0,797.718245614035,719.095765765766,0,0,45469.94,79819.63,0,0,14.3410526315789,8.07207207207207,0,0,817.44,896,0,0,9.52631578947368,9.05405405405405,0,0,543,1005,0.5,0.5,0.826923076923077,0.8125,4,0
"137",1,100,1,1,1,245,28,85,173,221,863.5,940.305882352941,895.06936416185,858.846153846154,24178,79926,154847,189805,863.5,940.305882352941,895.06936416185,858.846153846154,24178,79926,154847,189805,0,0,0,0,0,0,0,0,16.1428571428571,17.6235294117647,16.9942196531792,16.316742081448,452,1498,2940,3606,0.423076923076923,0.382716049382716,0.457317073170732,0.467980295566502,3,0
"138",1,100,1,1,1,245,29,84,166,226,747.431034482759,811.708333333333,803.397590361446,807.256637168142,21675.5,68183.5,133364,182440,747.431034482759,811.708333333333,803.397590361446,807.256637168142,21675.5,68183.5,133364,182440,0,0,0,0,0,0,0,0,15.3103448275862,16.5238095238095,16.4096385542169,16.2920353982301,444,1388,2724,3682,0.571428571428571,0.493827160493827,0.515527950310559,0.49537037037037,3,0
"139",1,100,1,1,1,245,21,62,124,164,1312.55428571429,1294.6364516129,1302.6225,1290.79701219512,27563.64,80267.46,161525.19,211690.71,1312.55428571429,1294.6364516129,1302.6225,1290.79701219512,27563.64,80267.46,161525.19,211690.71,0,0,0,0,0,0,0,0,12.047619047619,13.1451612903226,13.1774193548387,13.0182926829268,253,815,1634,2135,0.615384615384615,0.842105263157895,0.851351351351351,0.858695652173913,3,0
"140",1,100,1,1,1,1,0,0,1,1,0,0,1098,1098,0,0,1098,1098,0,0,1098,1098,0,0,1098,1098,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,9,0.5,0.5,0.5,0.5,2,1
"141",1,100,1,2,2,8,0,0,0,2,0,0,0,639.68,0,0,0,1279.36,0,0,0,639.68,0,0,0,1279.36,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,26,0.5,0.5,0.5,1,2,1
"142",1,100,1,1,1,244,6,44,102,141,886.666666666667,991.136363636364,1140.29411764706,1106.95035460993,5320,43610,116310,156080,886.666666666667,991.136363636364,996.176470588235,1002.69503546099,5320,43610,101610,141380,0,0,144.117647058824,104.255319148936,0,0,14700,14700,12.6666666666667,37.6136363636364,38.7745098039216,41.468085106383,76,1655,3955,5847,0.5,0.5,0.5,0.5,3,0
"143",1,100,1,1,1,245,23,69,132,174,1514.62869565217,1441.23565217391,1392.24984848485,1347.77051724138,34836.46,99445.26,183776.98,234512.07,1514.62869565217,1441.23565217391,1392.24984848485,1347.77051724138,34836.46,99445.26,183776.98,234512.07,0,0,0,0,0,0,0,0,9.26086956521739,10.5652173913043,10.5454545454545,10.7241379310345,213,729,1392,1866,0.611111111111111,0.777777777777778,0.686868686868687,0.672,3,0
"144",1,100,1,2,1,241,1,1,66,122,1100,1100,971.004848484848,951.233442622951,1100,1100,64086.32,116050.48,0,0,442.899393939394,594.071803278689,0,0,29231.36,72476.76,1100,1100,528.105454545455,357.161639344262,1100,1100,34854.96,43573.72,1,1,5.37878787878788,6.90983606557377,1,1,355,843,0.5,0.5,0.875,0.8125,3,0
"145",1,0,2,1,1,245,29,84,166,220,0,5.71428571428571,2.89156626506024,4.58181818181818,0,480,480,1008,0,5.71428571428571,2.89156626506024,4.58181818181818,0,480,480,1008,0,0,0,0,0,0,0,0,5,4.29761904761905,3.54819277108434,3.31363636363636,145,361,589,729,0.892857142857143,0.923076923076923,0.92156862745098,0.923076923076923,3,0
"146",1,100,1,2,2,131,0,2,9,14,0,1185,1110.88888888889,1139.71428571429,0,2370,9998,15956,0,705,363.333333333333,452.857142857143,0,1410,3270,6340,0,480,747.555555555556,686.857142857143,0,960,6728,9616,0,9,10.6666666666667,11,0,18,96,154,0.5,0.5,0.5,0.5,4,0
"147",1,100,1,1,1,79,0,1,2,2,0,1005,914.02,914.02,0,1005,1828.04,1828.04,0,1005,914.02,914.02,0,1005,1828.04,1828.04,0,0,0,0,0,0,0,0,0,10,7.5,7.5,0,10,15,15,0.5,0.5,0.5,0.5,1,0
"148",1,100,1,2,2,1,0,1,1,1,0,1830,1830,1830,0,1830,1830,1830,0,1224,1224,1224,0,1224,1224,1224,0,606,606,606,0,606,606,606,0,16,16,16,0,16,16,16,0.5,0.5,0.5,0.5,2,0
"149",1,100,1,2,2,169,0,12,76,115,0,1450,1415.23684210526,1387.78260869565,0,17400,107558,159595,0,1020,898.776315789474,870.704347826087,0,12240,68307,100131,0,430,516.460526315789,517.078260869565,0,5160,39251,59464,0,10.3333333333333,11.7368421052632,11.8434782608696,0,124,892,1362,0.5,0.5,0.5,0.5,4,0
"150",1,100,1,2,2,171,0,11,69,103,0,1465.09090909091,1383.92753623188,1394.91262135922,0,16116,95491,143676,0,1224,895.652173913043,892.601941747573,0,13464,61800,91938,0,241.090909090909,488.275362318841,502.31067961165,0,2652,33691,51738,0,10.0909090909091,11.4202898550725,11.4563106796117,0,111,788,1180,0.5,0.5,0.5,0.5,4,0
