"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","tenure.in_days.","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month.","average_total_payment_3_month.","average_total_payment_6_month.","average_total_payment_1_year.","sum_total_payment_1_month.","sum_total_payment_3_month.","sum_total_payment_6_month.","sum_total_payment_1_year.","average_standard_payment_1_month.","average_standard_payment_3_month.","average_standard_payment_6_month.","average_standard_payment_1_year.","sum_standard_payment_1_month.","sum_standard_payment_3_month.","sum_standard_payment_6_month.","sum_standard_payment_1_year.","average_non_standard_payment_1_month.","average_non_standard_payment_3_month.","average_non_standard_payment_6_month.","average_non_standard_payment_1_year.","sum_non_standard_payment_1_month.","sum_non_standard_payment_3_month.","sum_non_standard_payment_6_month.","sum_non_standard_payment_1_year.","average_jobs_1_month.","average_jobs_3_month.","average_jobs_6_month.","average_jobs_1_year.","total_jobs_1_month.","total_jobs_3_month.","total_jobs_6_month.","total_jobs_1_year.","average_satisfaction_1_month.","average_satisfaction_3_month.","average_satisfaction_6_month.","average_satisfaction_1_year.","Tenure.in_categories."
"43",53641,"NEW BRUNSWICK                 ","NJ ",1,100,"COMMISSION","0",1,107,55,"2018-05-29",29,51,51,51,1091,1073.37254901961,1073.37254901961,1073.37254901961,31639,54742,54742,54742,1081.48275862069,1067.96078431373,1067.96078431373,1067.96078431373,31363,54466,54466,54466,9.51724137931035,5.41176470588235,5.41176470588235,5.41176470588235,276,276,276,276,15.5862068965517,15.8039215686275,15.8039215686275,15.8039215686275,452,806,806,806,0.482758620689655,0.48,0.48,0.48,"less than or equal to 3 month"
"44",53643,"RIALTO                        ","CA ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",25,74,117,288,836.502,819.095540540541,906.772905982906,927.685243055556,20912.55,60613.07,106092.43,267173.35,816.502,805.700945945946,885.621965811966,915.617118055556,20412.55,59621.87,103617.77,263697.73,20,13.3945945945946,21.1509401709402,12.068125,500,991.2,2474.66,3475.62,6.44,6.64864864864865,7.47008547008547,7.4375,161,492,874,2142,0.636363636363636,0.789473684210526,0.82089552238806,0.86046511627907,"more than 6 month"
"45",53650,"YUMA                          ","AZ ",1,0,"WEEKLY    ","NULL",1,107,1,"2017-09-30",0,0,0,1,0,0,0,520,0,0,0,520,0,0,0,520,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.5,0.5,0.5,0.5,"less than or equal to a month"
"46",53655,"QUINCY                        ","MA ",1,100,"COMMISSION","0",0,236,101,"2017-09-23",0,0,0,5,0,0,0,784,0,0,0,3920,0,0,0,764.4,0,0,0,3822,0,0,0,19.6,0,0,0,98,0,0,0,12.4,0,0,0,62,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"47",53686,"FT MYERS                      ","FL ",1,100,"COMMISSION","0",0,236,264,"2018-02-19",0,0,2,127,0,0,304,795.354330708661,0,0,608,101010,0,0,304,795.354330708661,0,0,608,101010,0,0,0,0,0,0,0,0,0,0,10.5,13.5196850393701,0,0,21,1717,0.5,0.5,1,0.573770491803279,"more than 6 month"
"48",53743,"PHILADELPHIA                  ","PA ",1,100,"COMMISSION","NULL",0,236,40,"2017-07-10",0,0,0,40,0,0,0,915.25,0,0,0,36610,0,0,0,915.25,0,0,0,36610,0,0,0,0,0,0,0,0,0,0,0,18.025,0,0,0,721,0.5,0.5,0.5,0.394736842105263,"less than or equal to 3 month"
"49",53746,"CAMDEN                        ","NJ ",1,100,"COMMISSION","0",1,107,132,"2017-10-10",0,0,0,66,0,0,0,898.916666666667,0,0,0,59328.5,0,0,0,898.916666666667,0,0,0,59328.5,0,0,0,0,0,0,0,0,0,0,0,16.8939393939394,0,0,0,1115,0.5,0.5,0.5,0.484375,"less than or equal to 6 month"
"50",53752,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",1,107,338,"2018-05-10",7,28,64,220,405.714285714286,553.428571428571,556.171875,829.822727272727,2840,15496,35595,182561,405.714285714286,553.428571428571,556.171875,828.513636363636,2840,15496,35595,182273,0,0,0,1.30909090909091,0,0,0,288,6,8.03571428571429,7.5625,10.4772727272727,42,225,484,2305,0.5,0.5,0.5,0.5,"more than 6 month"
"51",53782,"ENGLEWOOD                     ","NJ ",1,100,"COMMISSION","NULL",1,107,1,"2018-01-14",0,0,1,1,0,0,1020,1020,0,0,1020,1020,0,0,1020,1020,0,0,1020,1020,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,10,0.5,0.5,1,1,"less than or equal to a month"
"52",53812,"LOS ANGELES                   ","CA ",1,100,"COMMISSION","0",1,107,325,"2018-04-21",0,29,55,209,0,739.655172413793,726.109090909091,838.071770334928,0,21450,39936,175157,0,739.655172413793,726.109090909091,838.071770334928,0,21450,39936,175157,0,0,0,0,0,0,0,0,0,10.6551724137931,10.4545454545455,13.7751196172249,0,309,575,2879,0.5,0.592592592592593,0.615384615384615,0.576530612244898,"more than 6 month"
"53",53864,"LAS VEGAS                     ","NV ",1,100,"COMMISSION","0",1,107,2,"2017-08-19",0,0,0,2,0,0,0,476.4,0,0,0,952.8,0,0,0,476.4,0,0,0,952.8,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,11,0.5,0.5,0.5,0.5,"less than or equal to a month"
"54",53877,"CALGARY                       ","AB ",1,0,"DAILY     ","0",1,107,363,"2018-05-29",29,89,147,353,0,3.7752808988764,2.28571428571429,1.07648725212465,0,336,336,380,0,3.7752808988764,2.28571428571429,1.07648725212465,0,336,336,380,0,0,0,0,0,0,0,0,9.89655172413793,8.0561797752809,7.57142857142857,7.54390934844193,287,717,1113,2663,0.62962962962963,0.790697674418605,0.773049645390071,0.72700296735905,"more than 6 month"
"55",53887,"WEEHAWKIN                     ","NJ ",1,100,"COMMISSION","NULL",0,236,120,"2017-09-28",0,0,0,117,0,0,0,493.641025641026,0,0,0,57756,0,0,0,493.641025641026,0,0,0,57756,0,0,0,0,0,0,0,0,0,0,0,9.25641025641026,0,0,0,1083,0.5,0.5,0.5,0.6,"less than or equal to 6 month"
"56",53888,"ATTLEBORO                     ","MA ",1,100,"COMMISSION","0",0,236,15,"2017-06-17",0,0,0,7,0,0,0,1033.71428571429,0,0,0,7236,0,0,0,947.142857142857,0,0,0,6630,0,0,0,86.5714285714286,0,0,0,606,0,0,0,16,0,0,0,112,0.5,0.5,0.5,0.714285714285714,"less than or equal to a month"
"57",53889,"ANTIOCH                       ","TN ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",14,53,89,224,588.28,627.529433962264,668.53404494382,721.297991071429,8235.92,33259.06,59499.53,161570.75,588.28,626.155849056604,662.349775280899,702.792008928571,8235.92,33186.26,58949.13,157425.41,0,1.37358490566038,6.18426966292135,18.5059821428571,0,72.8,550.4,4145.34,5.78571428571429,4.33962264150943,4.47191011235955,4.625,81,230,398,1036,0.625,0.75,0.8,0.815789473684211,"more than 6 month"
"58",53901,"ANTIOCH                       ","TN ",1,100,"COMMISSION","0",1,107,356,"2018-05-29",23,69,111,237,853.939565217391,713.971739130435,654.45036036036,720.605189873418,19640.61,49264.05,72643.99,170783.43,853.939565217391,702.300724637681,638.418648648649,699.126202531646,19640.61,48458.75,70864.47,165692.91,0,11.6710144927536,16.0317117117117,21.4789873417722,0,805.3,1779.52,5090.52,8.78260869565217,6.76811594202899,6.05405405405405,5.28691983122363,202,467,672,1253,0.866666666666667,0.848484848484849,0.837209302325581,0.873239436619718,"more than 6 month"
"59",53902,"ANTIOCH                       ","TN ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",24,78,130,190,1278.87125,1181.61269230769,1108.34469230769,1029.04284210526,30692.91,92165.79,144084.81,195518.14,1268.24625,1173.36884615385,1085.55976923077,1012.77736842105,30437.91,91522.77,141122.77,192427.7,10.625,8.24384615384615,22.7849230769231,16.2654736842105,255,643.02,2962.04,3090.44,11.9166666666667,9.61538461538461,9.50769230769231,9.20526315789474,286,750,1236,1749,0.928571428571429,0.878048780487805,0.836065573770492,0.848837209302326,"more than 6 month"
"60",53912,"GRAND PRAIRIE                 ","TX ",1,100,"COMMISSION","0",1,107,269,"2018-03-03",0,1,7,42,0,798.48,590.58,344.544761904762,0,798.48,4134.06,14470.88,0,798.48,590.58,344.544761904762,0,798.48,4134.06,14470.88,0,0,0,0,0,0,0,0,0,12,10,6.45238095238095,0,12,70,271,0.5,0.5,0.5,0.5,"more than 6 month"
"61",53913,"WEEHAWKIN                     ","NJ ",1,100,"COMMISSION","NULL",0,236,121,"2017-09-29",0,0,0,121,0,0,0,882.954545454545,0,0,0,106837.5,0,0,0,882.954545454545,0,0,0,106837.5,0,0,0,0,0,0,0,0,0,0,0,15.8760330578512,0,0,0,1921,0.5,0.5,0.5,0.411764705882353,"less than or equal to 6 month"
"62",53920,"ESCONDIDO                     ","CA ",1,100,"COMMISSION","NULL",1,107,286,"2018-05-28",26,85,134,194,623.854230769231,640.174470588235,649.931417910448,674.541237113402,16220.21,54414.83,87090.81,130861,561.591923076923,594.440352941176,613.139328358209,648.868350515464,14601.39,50527.43,82160.67,125880.46,62.2623076923077,45.7341176470588,36.7920895522388,25.6728865979381,1618.82,3887.4,4930.14,4980.54,10.1923076923077,10.5411764705882,10.4850746268657,10.7061855670103,265,896,1405,2077,0.894736842105263,0.893939393939394,0.914285714285714,0.897435897435897,"more than 6 month"
"63",53953,"HACIENDA HEIGHTS              ","CA ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",16,58,98,223,619.6875,574.206896551724,597.785714285714,589.071748878924,9915,33304,58583,131363,619.6875,545.344827586207,576.622448979592,574.09865470852,9915,31630,56509,128024,0,28.8620689655172,21.1632653061224,14.9730941704036,0,1674,2074,3339,20.125,18.3448275862069,17.4795918367347,18.4260089686099,322,1064,1713,4109,0.5,0.5,0.5,0.5,"more than 6 month"
"64",53957,"NEW YORK                      ","NY ",1,100,"COMMISSION","0",0,236,1,"2017-06-17",0,0,0,1,0,0,0,1149.76,0,0,0,1149.76,0,0,0,1149.76,0,0,0,1149.76,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0.5,0.5,0.5,0,"less than or equal to a month"
"65",53959,"TAMPA                         ","FL ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",17,52,87,235,1016.42647058824,1162.44865384615,1082.38655172414,975.228510638298,17279.25,60447.33,94167.63,229178.7,1016.42647058824,1147.21788461538,1057.21413793103,923.448936170213,17279.25,59655.33,91977.63,217010.5,0,15.2307692307692,25.1724137931034,51.7795744680851,0,792,2190,12168.2,8.52941176470588,10.1346153846154,9.74712643678161,11.0595744680851,145,527,848,2599,0.5,0.75,0.857142857142857,0.770642201834862,"more than 6 month"
"66",53972,"SAULT STE MARIE               ","ON ",1,0,"DAILY     ","NULL",1,107,364,"2018-05-30",29,85,141,344,0,5.27058823529412,3.17730496453901,1.37209302325581,0,448,448,472,0,5.27058823529412,3.17730496453901,1.37209302325581,0,448,448,472,0,0,0,0,0,0,0,0,5.72413793103448,5.02352941176471,4.73758865248227,4.65406976744186,166,427,668,1601,0.962962962962963,0.921052631578947,0.918032786885246,0.854166666666667,"more than 6 month"
"67",53989,"BRAMPTON,ON,L6S0A6            ","ON ",1,0,"DAILY     ","NULL",0,236,89,"2017-08-30",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57142857142857,0,0,0,120,0.5,0.5,0.5,0.428571428571429,"less than or equal to 3 month"
"68",54005,"HOUSTON                       ","TX ",1,100,"COMMISSION","0",0,236,30,"2017-06-30",0,0,0,25,0,0,0,771.0512,0,0,0,19276.28,0,0,0,771.0512,0,0,0,19276.28,0,0,0,0,0,0,0,0,0,0,0,8.16,0,0,0,204,0.5,0.5,0.5,0.625,"less than or equal to a month"
"69",54006,"HAMILTON                      ","ON ",1,0,"DAILY     ","0",0,236,329,"2018-04-27",0,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6.43478260869565,0,3,3,148,0.5,1,1,1,"more than 6 month"
"70",54020,"CRANSTON                      ","RI ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",24,74,99,140,1048.345,931.602972972973,916.272121212121,887.563857142857,25160.28,68938.62,90710.94,124258.94,1039.6,927.771351351351,913.153535353535,866.63,24950.4,68655.08,90402.2,121328.2,8.745,3.83162162162162,3.11858585858586,20.9338571428571,209.88,283.54,308.74,2930.74,14.2083333333333,11.7567567567568,11.2222222222222,11.7571428571429,341,870,1111,1646,0.523809523809524,0.696969696969697,0.686746987951807,0.675213675213675,"more than 6 month"
"71",54026,"BEAUMONT                      ","CA ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",10,49,60,104,511.6,629.755102040816,630.133333333333,632.711538461538,5116,30858,37808,65802,511.6,619.591836734694,621.833333333333,627.923076923077,5116,30360,37310,65304,0,10.1632653061224,8.3,4.78846153846154,0,498,498,498,14.4,15.8775510204082,15.3333333333333,15.1153846153846,144,778,920,1572,0.5,0.5,0.5,0.5,"more than 6 month"
"72",54027,"BALDWIN PARK                  ","CA ",1,100,"COMMISSION","NULL",1,107,15,"2017-10-21",0,0,0,2,0,0,0,698,0,0,0,1396,0,0,0,698,0,0,0,1396,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,30,0.5,0.5,0.5,0.5,"less than or equal to a month"
"73",54028,"LAWNDALE                      ","CA ",1,100,"COMMISSION","0",1,107,357,"2018-05-23",2,16,53,188,564,501.3125,567.547169811321,566.170212765957,1128,8021,30080,106440,564,501.3125,563.188679245283,562.409574468085,1128,8021,29849,105733,0,0,4.35849056603774,3.76063829787234,0,0,231,707,16,15.9375,16.3962264150943,17.3191489361702,32,255,869,3256,0.5,0.5,0.5,0.5,"more than 6 month"
"74",54033,"ENCINO                        ","CA ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",16,49,87,182,473.75,475.714285714286,491.252873563218,475.21978021978,7580,23310,42739,86490,455.375,465.632653061225,483.988505747126,471.538461538462,7286,22816,42107,85820,18.375,10.0816326530612,7.26436781609195,3.68131868131868,294,494,632,670,16.875,16.4897959183673,16.4712643678161,16.7967032967033,270,808,1433,3057,0.5,0.5,0.5,0.5,"more than 6 month"
"75",54058,"SOUTH GATE                    ","CA ",1,100,"COMMISSION","0",1,107,284,"2018-03-11",0,5,5,33,0,585.2,585.2,589.515151515152,0,2926,2926,19454,0,527.6,527.6,557.818181818182,0,2638,2638,18408,0,57.6,57.6,31.6969696969697,0,288,288,1046,0,21.6,21.6,19,0,108,108,627,0.5,0.5,0.5,0.5,"more than 6 month"
"76",54068,"VISTA                         ","CA ",1,100,"COMMISSION","NULL",1,107,350,"2018-05-21",3,3,3,5,670,670,670,753.6,2010,2010,2010,3768,670,670,670,753.6,2010,2010,2010,3768,0,0,0,0,0,0,0,0,17,17,17,19.6,51,51,51,98,0.5,0.5,0.5,0.5,"more than 6 month"
"77",54071,"VISTA                         ","CA ",1,100,"COMMISSION","NULL",1,107,360,"2018-05-26",18,51,86,217,692.222222222222,722.941176470588,744.06976744186,750.811059907834,12460,36870,63990,162926,680.555555555556,718.823529411765,741.627906976744,748.875576036866,12250,36660,63780,162506,11.6666666666667,4.11764705882353,2.44186046511628,1.93548387096774,210,210,210,420,14.8888888888889,13.6666666666667,13.3023255813953,13.889400921659,268,697,1144,3014,0.5,0.5,0.5,0.5,"more than 6 month"
"78",54075,"BALDWIN PARK                  ","CA ",1,100,"COMMISSION","NULL",1,107,1,"2018-02-16",0,0,1,1,0,0,502,502,0,0,502,502,0,0,502,502,0,0,502,502,0,0,0,0,0,0,0,0,0,0,19,19,0,0,19,19,0.5,0.5,0.5,0.5,"less than or equal to a month"
"79",54079,"BALDWIN PARK                  ","CA ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",11,41,81,241,717.818181818182,748.390243902439,755.851851851852,675.651452282158,7896,30684,61224,162832,705.454545454545,736.780487804878,747.506172839506,672.564315352697,7760,30208,60548,162088,12.3636363636364,11.609756097561,8.34567901234568,3.08713692946058,136,476,676,744,21.2727272727273,18.7073170731707,17.1481481481481,16.804979253112,234,767,1389,4050,0.5,0.5,0.5,0.5,"more than 6 month"
"80",54081,"SAUGUS                        ","CA ",1,100,"COMMISSION","NULL",0,236,283,"2018-03-10",0,7,34,137,0,422,435.117647058824,454.598540145985,0,2954,14794,62280,0,407.714285714286,427.764705882353,448.686131386861,0,2854,14544,61470,0,14.2857142857143,7.35294117647059,5.91240875912409,0,100,250,810,0,13.1428571428571,15.3529411764706,15.4452554744526,0,92,522,2116,0.5,0.5,0.5,0.5,"more than 6 month"
"81",54086,"SAN YSIDRO                    ","CA ",1,100,"COMMISSION","NULL",1,107,362,"2018-05-29",21,63,103,238,405.94619047619,431.541746031746,460.12067961165,573.036596638656,8524.87,27187.13,47392.43,136382.71,405.94619047619,431.541746031746,460.12067961165,572.448361344538,8524.87,27187.13,47392.43,136242.71,0,0,0,0.588235294117647,0,0,0,140,14.5238095238095,14.7301587301587,14.1553398058252,13.6554621848739,305,928,1458,3250,0.5,0.5,0.5,0.5,"more than 6 month"
"82",54087,"LONGWOOD                      ","FL ",1,100,"COMMISSION","0",0,236,111,"2017-09-28",0,0,0,68,0,0,0,692.844411764706,0,0,0,47113.42,0,0,0,688.290882352941,0,0,0,46803.78,0,0,0,4.55352941176471,0,0,0,309.64,0,0,0,10.7352941176471,0,0,0,730,0.5,0.5,0.5,0.617021276595745,"less than or equal to 6 month"
"83",54108,"ANAHEIM                       ","CA ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",19,78,133,324,505.545263157895,592.66641025641,572.711428571429,619.614938271605,9605.36,46227.98,76170.62,200755.24,505.545263157895,589.379487179487,561.032180451128,614.186111111111,9605.36,45971.6,74617.28,198996.3,0,3.28692307692308,11.6792481203008,5.42882716049383,0,256.38,1553.34,1758.94,8.26315789473684,9.6025641025641,9.08270676691729,9.81172839506173,157,749,1208,3179,0.769230769230769,0.851851851851852,0.83695652173913,0.787755102040816,"more than 6 month"
"84",54116,"PERRIS                        ","CA ",1,0,"WEEKLY    ","NULL",1,107,290,"2018-05-24",3,11,11,98,56.7466666666667,47.1672727272727,47.1672727272727,571.809693877551,170.24,518.84,518.84,56037.35,56.7466666666667,47.1672727272727,47.1672727272727,571.809693877551,170.24,518.84,518.84,56037.35,0,0,0,0,0,0,0,0,9.66666666666667,7.27272727272727,7.27272727272727,7.22448979591837,29,80,80,708,0.5,0.5,0.5,0.5,"more than 6 month"
"85",54157,"CENTEREACH                    ","NY ",1,100,"COMMISSION","0",1,107,364,"2018-05-30",26,78,102,275,1996.80769230769,1747.10256410256,1545.82352941176,1411.61454545455,51917,136274,157674,388194,1883.07692307692,1691.79487179487,1503.52941176471,1395.92727272727,48960,131960,153360,383880,113.730769230769,55.3076923076923,42.2941176470588,15.6872727272727,2957,4314,4314,4314,15.5769230769231,13.3717948717949,11.6176470588235,10.36,405,1043,1185,2849,0.56,0.736111111111111,0.755555555555556,0.721311475409836,"more than 6 month"
"86",54180,"GAINESVILLE                   ","VA ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",28,80,132,310,946.071428571429,949.95,930.871212121212,883.1,26490,75996,122875,273761,930.214285714286,921.275,913.492424242424,875.7,26046,73702,120581,271467,15.8571428571429,28.675,17.3787878787879,7.4,444,2294,2294,2294,17.1071428571429,17.825,17.5909090909091,17.558064516129,479,1426,2322,5443,0.535714285714286,0.539473684210526,0.532258064516129,0.5,"more than 6 month"
"87",54184,"UNION CITY                    ","CA ",1,100,"COMMISSION","NULL",1,107,252,"2018-02-07",0,0,6,63,0,0,683.99,633.710317460317,0,0,4103.94,39923.75,0,0,683.99,617.036984126984,0,0,4103.94,38873.33,0,0,0,16.6733333333333,0,0,0,1050.42,0,0,8.66666666666667,9.87301587301587,0,0,52,622,0.5,0.5,0.5,0.866666666666667,"more than 6 month"
"88",54187,"UNION CITY                    ","CA ",1,100,"COMMISSION","NULL",1,107,248,"2018-02-14",0,0,8,22,0,0,438.91625,910.551363636364,0,0,3511.33,20032.13,0,0,438.91625,896.178636363636,0,0,3511.33,19715.93,0,0,0,14.3727272727273,0,0,0,316.2,0,0,16.25,8.63636363636364,0,0,130,190,0.5,0.5,0.5,1,"more than 6 month"
"89",54202,"WESTLAND                      ","MI ",1,100,"COMMISSION","NULL",1,107,1,"2018-04-13",0,1,1,1,0,746.62,746.62,746.62,0,746.62,746.62,746.62,0,746.62,746.62,746.62,0,746.62,746.62,746.62,0,0,0,0,0,0,0,0,0,16,16,16,0,16,16,16,0.5,0.5,0.5,0.5,"less than or equal to a month"
"90",54206,"LYNDHURST                     ","NJ ",1,100,"COMMISSION","NULL",1,107,273,"2018-03-02",0,1,1,5,0,0,0,710,0,0,0,3550,0,0,0,639.6,0,0,0,3198,0,0,0,70.4,0,0,0,352,0,7,7,11.2,0,7,7,56,0.5,1,1,1,"more than 6 month"
"91",54220,"PARAMOUNT                     ","CA ",1,100,"COMMISSION","NULL",0,236,246,"2018-02-01",0,0,13,127,0,0,477.846153846154,493.354330708661,0,0,6212,62656,0,0,477.846153846154,493.055118110236,0,0,6212,62618,0,0,0,0.299212598425197,0,0,0,38,0,0,16,17.7165354330709,0,0,208,2250,0.5,0.5,0.5,0.5,"more than 6 month"
"92",54226,"JACKSONVILLE                  ","FL ",1,100,"COMMISSION","0",1,107,203,"2017-12-20",0,0,0,98,0,0,0,1142.89683673469,0,0,0,112003.89,0,0,0,729.410714285714,0,0,0,71482.25,0,0,0,413.48612244898,0,0,0,40521.64,0,0,0,8.23469387755102,0,0,0,807,0.5,0.5,0.5,0.779661016949153,"more than 6 month"
"93",54227,"JACKSONVILLE                  ","FL ",1,100,"COMMISSION","NULL",0,236,223,"2018-01-09",0,0,4,136,0,0,980.05,1007.69492647059,0,0,3920.2,137046.51,0,0,980.05,790.429485294118,0,0,3920.2,107498.41,0,0,0,217.265441176471,0,0,0,29548.1,0,0,12,10.5147058823529,0,0,48,1430,0.5,0.5,0.75,0.841584158415842,"more than 6 month"
"94",54234,"PROVIDENCE                    ","RI ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",13,13,23,201,1135.53846153846,1135.53846153846,1051.39130434783,1035.28358208955,14762,14762,24182,208092,1116,1116,1027.5652173913,1020.85572139303,14508,14508,23634,205192,19.5384615384615,19.5384615384615,23.8260869565217,14.4278606965174,254,254,548,2900,17.7692307692308,17.7692307692308,15.8260869565217,15.1592039800995,231,231,364,3047,0.538461538461538,0.538461538461538,0.478260869565217,0.548223350253807,"more than 6 month"
"95",54235,"PROVIDENCE                    ","RI ",1,100,"COMMISSION","0",1,107,117,"2017-09-25",0,0,0,50,0,0,0,1014.36,0,0,0,50718,0,0,0,994.76,0,0,0,49738,0,0,0,19.6,0,0,0,980,0,0,0,15.86,0,0,0,793,0.5,0.5,0.5,0.530612244897959,"less than or equal to 6 month"
"96",54242,"FRESNO                        ","CA ",1,100,"COMMISSION","0",1,107,209,"2018-02-06",0,0,2,27,0,0,771.215,618.682592592593,0,0,1542.43,16704.43,0,0,771.215,618.682592592593,0,0,1542.43,16704.43,0,0,0,0,0,0,0,0,0,0,20.5,10.9259259259259,0,0,41,295,0.5,0.5,0.5,0.458333333333333,"more than 6 month"
"97",54243,"FRESNO                        ","CA ",1,100,"COMMISSION","0",1,107,363,"2018-05-29",16,50,85,205,655,622.4,603.668117647059,824.720731707317,10480,31120,51311.79,169067.75,655,622.4,603.668117647059,824.720731707317,10480,31120,51311.79,169067.75,0,0,0,0,0,0,0,0,9.75,8.76,8.75294117647059,9.57073170731707,156,438,744,1962,0.666666666666667,0.708333333333333,0.708860759493671,0.752577319587629,"more than 6 month"
"98",54252,"FRESNO                        ","CA ",1,100,"COMMISSION","0",0,236,78,"2017-08-17",0,0,0,56,0,0,0,766.785714285714,0,0,0,42940,0,0,0,766.785714285714,0,0,0,42940,0,0,0,0,0,0,0,0,0,0,0,13.3571428571429,0,0,0,748,0.5,0.5,0.5,0.527272727272727,"less than or equal to 3 month"
"99",54255,"FRESNO                        ","CA ",1,100,"COMMISSION","0",1,107,293,"2018-03-21",0,18,68,115,0,3398.28555555556,1039.72308823529,754.89747826087,0,61169.14,70701.17,86813.21,0,3398.28555555556,1029.84073529412,749.054,0,61169.14,70029.17,86141.21,0,0,9.88235294117647,5.84347826086957,0,0,672,672,0,14.4444444444444,10.6764705882353,11.304347826087,0,260,726,1300,0.5,0.857142857142857,0.931818181818182,0.857142857142857,"more than 6 month"
"100",54280,"BALDWIN PARK                  ","CA ",1,100,"COMMISSION","NULL",1,107,363,"2018-05-29",18,58,100,244,517.333333333333,552.293103448276,577.48,570.819672131148,9312,32033,57748,139280,517.333333333333,547.120689655172,569.6,566.819672131148,9312,31733,56960,138304,0,5.17241379310345,7.88,4,0,300,788,976,20.8888888888889,19.3620689655172,18.86,18.5,376,1123,1886,4514,0.5,0.5,0.5,0.5,"more than 6 month"
"101",54281,"BALDWIN PARK                  ","CA ",1,100,"COMMISSION","NULL",1,107,361,"2018-05-27",18,46,77,225,545,441.934782608696,264.012987012987,90.3511111111111,9810,20329,20329,20329,538.666666666667,437.195652173913,261.181818181818,89.3822222222222,9696,20111,20111,20111,6.33333333333333,4.73913043478261,2.83116883116883,0.968888888888889,114,218,218,218,20.0555555555556,17.7391304347826,16.7792207792208,17.1288888888889,361,816,1292,3854,0.5,0.5,0.5,0.5,"more than 6 month"
"102",54300,"OCOEE                         ","FL ",1,100,"COMMISSION","0",1,107,1,"2018-05-18",1,1,1,1,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,0,0,0,0,"less than or equal to a month"
"103",54306,"OCOEE                         ","FL ",1,100,"COMMISSION","0",1,107,362,"2018-05-29",26,76,125,239,1285.84230769231,1218.95907894737,1125.31624,1023.13518828452,33431.9,92640.89,140664.53,244529.31,1274.96615384615,1214.52776315789,1119.7804,1019.83426778243,33149.12,92304.11,139972.55,243740.39,10.8761538461538,4.43131578947368,5.53584,3.30092050209205,282.78,336.78,691.98,788.92,15.3461538461538,15.2236842105263,14.264,13.3682008368201,399,1157,1783,3195,0.772727272727273,0.8,0.767857142857143,0.702702702702703,"more than 6 month"
"104",54339,"WEEHAWKIN                     ","NJ ",1,100,"COMMISSION","NULL",0,236,116,"2017-09-25",0,0,0,61,0,0,0,791.55737704918,0,0,0,48285,0,0,0,791.55737704918,0,0,0,48285,0,0,0,0,0,0,0,0,0,0,0,13.8688524590164,0,0,0,846,0.5,0.5,0.5,0.372881355932203,"less than or equal to 6 month"
"105",54342,"NEW YORK                      ","NY ",1,100,"COMMISSION","NULL",1,107,251,"2018-05-19",12,43,65,115,746.04,794.320930232558,771.404615384615,774.749391304348,8952.48,34155.8,50141.3,89096.18,746.04,794.320930232558,771.404615384615,774.749391304348,8952.48,34155.8,50141.3,89096.18,0,0,0,0,0,0,0,0,11.8333333333333,14.093023255814,15.0615384615385,16.2347826086957,142,606,979,1867,0.5,0.5,0.5,0.5,"more than 6 month"
"106",54357,"ODESSA                        ","TX ",1,0,"WEEKLY    ","0",1,107,169,"2018-02-19",0,0,1,28,0,0,0,611.357142857143,0,0,0,17118,0,0,0,611.357142857143,0,0,0,17118,0,0,0,0,0,0,0,0,0,0,11,8.10714285714286,0,0,11,227,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
